Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","1997","1997","1000 $","16779162","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","1998","1998","1000 $","18734419","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","1999","1999","1000 $","21061848","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2000","2000","1000 $","18598869","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2001","2001","1000 $","28913511","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2002","2002","1000 $","30010442","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2003","2003","1000 $","33991669","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2004","2004","1000 $","38073052","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2005","2005","1000 $","38979060","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2006","2006","1000 $","41194647","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2007","2007","1000 $","45319640","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2008","2008","1000 $","43680213","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2009","2009","1000 $","48613154","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2010","2010","1000 $","53672514","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2011","2011","1000 $","55382008","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2012","2012","1000 $","60044343","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2013","2013","1000 $","69814372","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2014","2014","1000 $","66345277","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2015","2015","1000 $","77610820","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2016","2016","1000 $","73825114","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2017","2017","1000 $","86708674","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2018","2018","1000 $","89984101","Fc","Calculated data"
"TI","Trade Indices","21","Brazil","95","Export Value Base Price","1882","Agricultural Products","2019","2019","1000 $","93997121","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1961","1961","1000 $","275004","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1962","1962","1000 $","232724","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1963","1963","1000 $","388145","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1964","1964","1000 $","471228","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1965","1965","1000 $","425051","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1966","1966","1000 $","247633","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1967","1967","1000 $","230822","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1968","1968","1000 $","263269","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1969","1969","1000 $","166367","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1970","1970","1000 $","178165","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1971","1971","1000 $","59225","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1972","1972","1000 $","33942","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1973","1973","1000 $","24567","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1974","1974","1000 $","21586","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1975","1975","1000 $","6821","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1976","1976","1000 $","14324","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1977","1977","1000 $","9549","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1978","1978","1000 $","10913","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1979","1979","1000 $","1902","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1980","1980","1000 $","992","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1981","1981","1000 $","20445","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1982","1982","1000 $","2933","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1983","1983","1000 $","6616","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1984","1984","1000 $","11749","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1985","1985","1000 $","18242","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1986","1986","1000 $","26633","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1987","1987","1000 $","27253","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1988","1988","1000 $","39074","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1989","1989","1000 $","45929","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1990","1990","1000 $","30329","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1991","1991","1000 $","75916","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1992","1992","1000 $","29657","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1993","1993","1000 $","19603","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1994","1994","1000 $","25410","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1995","1995","1000 $","26586","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1996","1996","1000 $","41591","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1997","1997","1000 $","40615","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1998","1998","1000 $","24500","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","1999","1999","1000 $","40098","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2000","2000","1000 $","17989","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2001","2001","1000 $","38155","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2002","2002","1000 $","34781","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2003","2003","1000 $","32396","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2004","2004","1000 $","88874","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2005","2005","1000 $","48548","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2006","2006","1000 $","53673","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2007","2007","1000 $","85897","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2008","2008","1000 $","238850","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2009","2009","1000 $","129248","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2010","2010","1000 $","235499","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2011","2011","1000 $","214224","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2012","2012","1000 $","260412","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2013","2013","1000 $","424264","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2014","2014","1000 $","430091","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2015","2015","1000 $","549102","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2016","2016","1000 $","664683","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2017","2017","1000 $","937817","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2018","2018","1000 $","901147","Fc","Calculated data"
"TI","Trade Indices","115","Cambodia","95","Export Value Base Price","1882","Agricultural Products","2019","2019","1000 $","770681","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1961","1961","1000 $","2868452","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1962","1962","1000 $","2806446","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1963","1963","1000 $","2838771","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1964","1964","1000 $","3073848","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1965","1965","1000 $","3151407","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1966","1966","1000 $","3161129","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1967","1967","1000 $","3591510","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1968","1968","1000 $","4032845","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1969","1969","1000 $","4973239","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1970","1970","1000 $","6907865","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1971","1971","1000 $","5891787","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1972","1972","1000 $","7670941","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1973","1973","1000 $","9792437","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1974","1974","1000 $","10250142","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1975","1975","1000 $","9448538","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1976","1976","1000 $","10913470","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1977","1977","1000 $","12481438","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1978","1978","1000 $","13087325","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1979","1979","1000 $","14150299","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1980","1980","1000 $","15253127","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1981","1981","1000 $","16744594","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1982","1982","1000 $","18123005","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1983","1983","1000 $","17796482","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1984","1984","1000 $","18727977","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1985","1985","1000 $","20216351","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1986","1986","1000 $","23581076","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1987","1987","1000 $","25393229","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1988","1988","1000 $","25011015","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1989","1989","1000 $","25482915","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1990","1990","1000 $","24989457","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1991","1991","1000 $","29270340","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1992","1992","1000 $","33688369","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1993","1993","1000 $","31207980","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1994","1994","1000 $","34203861","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1995","1995","1000 $","32515289","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1996","1996","1000 $","34933004","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1997","1997","1000 $","33142186","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1998","1998","1000 $","35964481","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","1999","1999","1000 $","38500861","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2000","2000","1000 $","44947417","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2001","2001","1000 $","42899831","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2002","2002","1000 $","41714829","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2003","2003","1000 $","41373821","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2004","2004","1000 $","40900232","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2005","2005","1000 $","45419775","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2006","2006","1000 $","47654790","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2007","2007","1000 $","45793106","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2008","2008","1000 $","49927583","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2009","2009","1000 $","53051529","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2010","2010","1000 $","55384612","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2011","2011","1000 $","53475832","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2012","2012","1000 $","55744819","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2013","2013","1000 $","59110698","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2014","2014","1000 $","60500376","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2015","2015","1000 $","64154821","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2016","2016","1000 $","64454384","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2017","2017","1000 $","61280538","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2018","2018","1000 $","56651753","Fc","Calculated data"
"TI","Trade Indices","79","Germany","95","Export Value Base Price","1882","Agricultural Products","2019","2019","1000 $","56284254","Fc","Calculated data"
